Text,Date,Open,Market_change
"Sadly, Democrats want to stop paying our troops and government workers in order to give a sweetheart deal, not a fair deal, for DACA. Take care of our Military, and our Country, FIRST!",2018-01-12,48764.91,0.69
"The Democrats seem intent on having people and drugs pour into our country from the Southern Border, risking thousands of lives in the process. It is my duty to protect the lives and safety of all Americans. We must build a Great Wall, think Merit and end Lottery and Chain. USA!",2018-01-12,48764.91,0.69
"Chrysler is moving a massive plant from Mexico to Michigan, reversing a years long opposite trend. Thank you Chrysler, a very wise decision. The voters in Michigan are very happy they voted for Trump/Pence. Plenty of more to follow!",2018-01-12,48764.91,0.69
"More great news as a result of historical Tax Cuts and Reform: Fiat Chrysler announces plan to invest more than $1 BILLION in Michigan plant, relocating their heavy-truck production from Mexico to Michigan, adding 2,500 new jobs and paying $2,000 bonus to U.S. employees! ",2018-01-12,48764.91,0.69
"Reason I canceled my trip to London is that I am not a big fan of the Obama Administration having sold perhaps the best located and finest embassy in London for ""peanuts,"" only to build a new one in an off location for 1.2 billion dollars. Bad deal. Wanted me to cut ribbon-NO!",2018-01-12,48764.91,0.69
"Yesterday was a big day for the stock market. Jobs are coming back to America. Chrysler is coming back to the USA, from Mexico and many others will follow. Tax cut money to employees is pouring into our economy with many more companies announcing. American business is hot again!",2018-01-15,49183.59,0.47
"The Wall Street Journal stated falsely that I said to them ""I have a good relationship with Kim Jong Un"" (of N. Korea). Obviously I didn't say that. I said ""I'd have a good relationship with Kim Jong Un,"" a big difference. Fortunately we now record conversations with reporters and they knew exactly what I said and meant. They just wanted a story. FAKE NEWS!",2018-01-15,49183.59,0.47
"We must have Security at our VERY DANGEROUS SOUTHERN BORDER, and we must have a great WALL to help protect us, and to help stop the massive inflow of drugs pouring into our country!",2018-01-16,49292.38,0.25
"The Democrats want to shut down the Government over Amnesty for all and Border Security. The biggest loser will be our rapidly rebuilding Military, at a time we need it more than ever. We need a merit based system of immigration, and we need it now! No more dangerous Lottery.",2018-01-16,49292.38,0.25
"New report from DOJ and DHS shows that nearly 3 in 4 individuals convicted of terrorism-related charges are foreign-born. We have submitted to Congress a list of resources and reforms .we need to keep America safe, including moving away from a random chain migration and lottery system, to one that is merit-based. ",2018-01-17,49499.23,0.48
"AMERICA will once again be a NATION that thinks big, dreams bigger, and always reaches for the stars. YOU are the ones who will shape America's destiny. YOU are the ones who will restore our prosperity. And YOU are the ones who are MAKING AMERICA GREAT AGAIN! #MAGA ",2018-01-18,49681.18,0.36
"Will be going to Pennsylvania today in order to give my total support to RICK SACCONE, running for Congress in a Special Election (March 13). Rick is a great guy. We need more Republicans to continue our already successful agenda!",2018-01-18,49681.18,0.36
"ISIS is in retreat, our economy is booming, investments and jobs are pouring back into the country, and so much more! Together there is nothing we can't overcome--even a very biased media. We ARE Making America Great Again!",2018-01-18,49681.18,0.36
Main Street is BACK! Strongest Holiday Sales bump since the Great Recession -- beating forecasts by BILLIONS OF DOLLARS. ,2018-01-18,49681.18,0.36
"During the campaign, I promised to MAKE AMERICA GREAT AGAIN by bringing businesses and jobs back to our country. I am very proud to see companies like Chrysler moving operations from Mexico to Michigan where there are so many great American workers! ",2018-01-18,49681.18,0.36
I promised that my policies would allow companies like Apple to bring massive amounts of money back to the United States. Great to see Apple follow through as a result of TAX CUTS. Huge win for American workers and the USA! ,2018-01-18,49681.18,0.36
"The Wall is the Wall, it has never changed or evolved from the first day I conceived of it. Parts will be, of necessity, see through and it was never intended to be built in areas where there is natural protection such as mountains, wastelands or tough rivers or water .The Wall will be paid for, directly or indirectly, or through longer term reimbursement, by Mexico, which has a ridiculous $71 billion dollar trade surplus with the U.S. The $20 billion dollar Wall is ""peanuts"" compared to what Mexico makes from the U.S. NAFTA is a bad joke!",2018-01-18,49681.18,0.36
Government Funding Bill past last night in the House of Representatives. Now Democrats are needed if it is to pass in the Senate - but they want illegal immigration and weak borders. Shutdown coming? We need more Republican victories in 2018!,2018-01-19,49883.64,-0.43
"Today, I was honored and proud to address the 45th Annual @March_for_Life! You are living witnesses of this year's March for Life theme: #LoveSavesLives. ",2018-01-19,49883.64,-0.43
"Beautiful weather all over our great country, a perfect day for all Women to March. Get out there now to celebrate the historic milestones and unprecedented economic success and wealth creation that has taken place over the last 12 months. Lowest female unemployment in 18 years!",2018-01-22,49711.51,0.56
Democrats are far more concerned with Illegal Immigrants than they are with our great Military or Safety at our dangerous Southern Border. They could have easily made a deal but decided to play Shutdown politics instead. #WeNeedMoreRepublicansIn18 in order to power through mess!,2018-01-22,49711.51,0.56
"Not looking good for our great Military or Safety and Security on the very dangerous Southern Border. Dems want a Shutdown in order to help diminish the great success of the Tax Cuts, and what they are doing for our booming economy.",2018-01-22,49711.51,0.56
Excellent preliminary meeting in Oval with @SenSchumer - working on solutions for Security and our great Military together with @SenateMajLdr McConnell and @SpeakerRyan. Making progress - four week extension would be best!,2018-01-22,49711.51,0.56
This is the One Year Anniversary of my Presidency and the Democrats wanted to give me a nice present. #DemocratShutdown,2018-01-22,49711.51,0.56
"Big win for Republicans as Democrats cave on Shutdown. Now I want a big win for everyone, including Republicans, Democrats and DACA, but especially for our Great Military and Border Security. Should be able to get there. See you at the negotiating table!",2018-01-23,50030.56,0.57
"Nobody knows for sure that the Republicans and Democrats will be able to reach a deal on DACA by February 8, but everyone will be trying....with a big additional focus put on Military Strength and Border Security. The Dems have just learned that a Shutdown is not the answer!",2018-01-23,50030.56,0.57
"Thank you to General John Kelly, who is doing a fantastic job, and all of the Staff and others in the White House, for a job well done. Long hours and Fake reporting makes your job more difficult, but it is always great to WIN, and few have won more than us!",2018-01-23,50030.56,0.57
"Cryin' Chuck Schumer fully understands, especially after his humiliating defeat, that if there is no Wall, there is no DACA. We must have safety and security, together with a strong Military, for our great people!",2018-01-24,50178.18,0.97
"Very productive bilateral meeting with Prime Minister Benjamin @Netanyahu of Israel - in Davos, Switzerland! #WEF18 ",2018-01-25,50821.83,0.06
"Today, Americans everywhere remember the brave men and women of @NASA who lost their lives in our Nation's eternal quest to expand the boundaries of human potential. ",2018-01-26,50772.37,0.57
"On Holocaust Remembrance Day we mourn and grieve the murder of 6 million innocent Jewish men, women and children, and the millions of others who perished in the evil Nazi Genocide. We pledge with all of our might and resolve: Never Again! ",2018-01-29,51081.47,-0.84
"Taliban targeted innocent Afghans, brave police in Kabul today. Our thoughts and prayers go to the victims, and first responders. We will not allow the Taliban to win!",2018-01-29,51081.47,-0.84
"Heading to beautiful West Virginia to be with great members of the Republican Party. Will be planning Infrastructure and discussing Immigration and DACA, not easy when we have no support from the Democrats. NOT ONE DEM VOTED FOR OUR TAX CUT BILL! Need more Republicans in '18.",2018-02-01,50425.84,0.27
"March 5th is rapidly approaching and the Democrats are doing nothing about DACA. They Resist, Blame, Complain and Obstruct - and do nothing. Start pushing Nancy Pelosi and the Dems to work out a DACA fix, NOW!",2018-02-01,50425.84,0.27
"""You had Hillary Clinton and the Democratic Party try to hide the fact that they gave money to GPS Fusion to create a Dossier which was used by their allies in the Obama Administration to convince a Court misleadingly, by all accounts, to spy on the Trump Team."" Tom Fitton, JW",2018-02-02,50388.0,-0.39
"The Democrats just aren't calling about DACA. Nancy Pelosi and Chuck Schumer have to get moving fast, or they'll disappoint you again. We have a great chance to make a deal or, blame the Dems! March 5th is coming up fast.",2018-02-02,50388.0,-0.39
The top Leadership and Investigators of the FBI and the Justice Department have politicized the sacred investigative process in favor of Democrats and against Republicans - something which would have been unthinkable just a short time ago. Rank and File are great people!,2018-02-02,50388.0,-0.39
"This memo totally vindicates ""Trump"" in probe. But the Russian Witch Hunt goes on and on. Their was no Collusion and there was no Obstruction (the word now used because, after one year of looking endlessly and finding NOTHING, collusion is dead). This is an American disgrace!",2018-02-06,49023.33,-2.16
"""The four page memo released Friday reports the disturbing fact about how the FBI and FISA appear to have been used to influence the 2016 election and its aftermath....The FBI failed to inform the FISA court that the Clinton campaign had funded the dossier....the FBI became a tool of anti-Trump political actors. This is unacceptable in a democracy and ought to alarm anyone who wants the FBI to be a nonpartisan enforcer of the law....The FBI wasn't straight with Congress, as it hid most of these facts from investigators."" Wall Street Journal",2018-02-06,49023.33,-2.16
"Thanks to the historic TAX CUTS that I signed into law, your paychecks are going way UP, your taxes are going way DOWN, and America is once again OPEN FOR BUSINESS! ",2018-02-06,49023.33,-2.16
Any deal on DACA that does not include STRONG border security and the desperately needed WALL is a total waste of time. March 5th is rapidly approaching and the Dems seem not to care about DACA. Make a deal!,2018-02-06,49023.33,-2.16
The Democrats are pushing for Universal HealthCare while thousands of people are marching in the UK because their U system is going broke and not working. Dems want to greatly raise taxes for really bad and non-personal medical care. No thanks!,2018-02-06,49023.33,-2.16
"Little Adam Schiff, who is desperate to run for higher office, is one of the biggest liars and leakers in Washington, right up there with Comey, Warner, Brennan and Clapper! Adam leaves closed committee hearings to illegally leak confidential information. Must be stopped!",2018-02-06,49023.33,-2.16
"So disgraceful that a person illegally in our country killed @Colts linebacker Edwin Jackson. This is just one of many such preventable tragedies. We must get the Dems to get tough on the Border, and with illegal immigration, FAST!",2018-02-06,49023.33,-2.16
"Polling shows nearly 7 in 10 Americans support an immigration reform package that includes DACA, fully secures the border, ends chain migration and cancels the visa lottery. If D's oppose this deal, they aren't serious about DACA-they just want open borders. ",2018-02-06,49023.33,-2.16
We need a 21st century MERIT-BASED immigration system. Chain migration and the visa lottery are outdated programs that hurt our economic and national security. ,2018-02-06,49023.33,-2.16
"Today, we heard the experiences of law enforcement professionals and community leaders working to combat the threat of MS-13, and the reforms we need from Congress to defeat it. Watch here: ",2018-02-07,49247.64,-0.67
The Budget Agreement today is so important for our great Military. It ends the dangerous sequester and gives Secretary Mattis what he needs to keep America Great. Republicans and Democrats must support our troops and support this Bill!,2018-02-08,49054.75,-2.28
"Wow! -Senator Mark Warner got caught having extensive contact with a lobbyist for a Russian oligarch. Warner did not want a ""paper trail"" on a ""private"" meeting (in London) he requested with Steele of fraudulent Dossier fame. All tied into Crooked Hillary.",2018-02-09,47998.8,-0.13
Time to end the visa lottery. Congress must secure the immigration system and protect Americans. ,2018-02-09,47998.8,-0.13
"""My view is that not only has Trump been vindicated in the last several weeks about the mishandling of the Dossier and the lies about the Clinton/DNC Dossier, it shows that he's been victimized. He's been victimized by the Obama Administration who were using all sorts of .agencies, not just the FBI and DOJ, now the State Department to dig up dirt on him in the days leading up to the Election. Comey had conversations with Donald Trump, which I don't believe were accurate...he leaked information (corrupt)."" Tom Fitton of Judicial Watch on @FoxNews",2018-02-12,47950.63,0.07
"My thoughts and prayers are with the two police officers, their families, and everybody at the @WestervillePD. ",2018-02-12,47950.63,0.07
Just spoke to @JohnKasich to express condolences and prayers to all for the horrible shooting of two great police officers from @WestervillePD. This is a true tragedy!,2018-02-12,47950.63,0.07
"Rep. Lou Barletta, a Great Republican from Pennsylvania who was one of my very earliest supporters, will make a FANTASTIC Senator. He is strong and smart, loves Pennsylvania and loves our Country! Voted for Tax Cuts, unlike Bob Casey, who listened to Tax Hikers Pelosi and Schumer!",2018-02-12,47950.63,0.07
"My Administration has identified three major priorities for creating a safe, modern and lawful immigration system: fully securing the border, ending chain migration, and canceling the visa lottery. Congress must secure the immigration system and protect Americans. ",2018-02-12,47950.63,0.07
4.2 million hard working Americans have already received a large Bonus and/or Pay Increase because of our recently Passed Tax Cut and Jobs Bill....and it will only get better! We are far ahead of schedule.,2018-02-12,47950.63,0.07
"This will be a big week for Infrastructure. After so stupidly spending $7 trillion in the Middle East, it is now time to start investing in OUR Country!",2018-02-12,47950.63,0.07
"Negotiations on DACA have begun. Republicans want to make a deal and Democrats say they want to make a deal. Wouldn't it be great if we could finally, after so many years, solve the DACA puzzle. This will be our last chance, there will never be another opportunity! March 5th.",2018-02-13,47892.47,0.2
"Today, I was honored to be joined by Republicans and Democrats from both the House and Senate, as well as members of my Cabinet - to discuss the urgent need to rebuild and restore America's depleted infrastructure. ",2018-02-14,47871.59,0.99
"As we come together to celebrate the extraordinary contributions of African-Americans to our nation, our thoughts turn to the heroes of the civil rights movement whose courage and sacrifice have inspired us all. Proclamation: ",2018-02-14,47871.59,0.99
"While the Republicans and Democrats in Congress are working hard to come up with a solution to DACA, they should be strongly considering a system of Merit Based Immigration so that we will have the people ready, willing and able to help all of those companies moving into the USA!",2018-02-15,48547.85,0.84
"In times of tragedy, the bonds that sustain us are those of family, faith, community, and country. These bonds are stronger than the forces of hatred and evil - and these bonds grow even stronger in the hours of our greatest need. ",2018-02-15,48547.85,0.84
"The Schumer-Rounds-Collins immigration bill would be a total catastrophe. @DHSgov says it would be ""the end of immigration enforcement in America."" It creates a giant amnesty (including for dangerous criminals), doesn't build the wall, expands chain migration, keeps the visa lottery, continues deadly catch-and-release, and bars enforcement even for FUTURE illegal immigrants. Voting for this amendment would be a vote AGAINST law enforcement, and a vote FOR open borders. If Dems are actually serious about DACA, they should support the Grassley bill!",2018-02-15,48547.85,0.84
"Russia started their anti-US campaign in 2014, long before I announced that I would run for President. The results of the election were not impacted. The Trump campaign did nothing wrong - no collusion!",2018-02-16,48831.25,0.15
"The Fake News Media never fails. Hard to ignore this fact from the Vice President of Facebook Ads, Rob Goldman! ",2018-02-19,48886.97,0.09
"""I have seen all of the Russian ads and I can say very definitively that swaying the election was *NOT* the main goal.""Rob GoldmanVice President of Facebook Ads ",2018-02-19,48886.97,0.09
"""Charges Deal Don A Big Win,"" written by Michael Goodwin of the @nypost, succinctly states that ""the Russians had no impact on the election results."" There was no Collusion with the Trump Campaign. ""She lost the old-fashioned way, by being a terrible candidate. Case closed.""",2018-02-19,48886.97,0.09
Very sad that the FBI missed all of the many signals sent out by the Florida school shooter. This is not acceptable. They are spending too much time trying to prove Russian collusion with the Trump campaign - there is no collusion. Get back to the basics and make us all proud!,2018-02-19,48886.97,0.09
"General McMaster forgot to say that the results of the 2016 election were not impacted or changed by the Russians and that the only Collusion was between Russia and Crooked H, the DNC and the Dems. Remember the Dirty Dossier, Uranium, Speeches, Emails and the Podesta Company!",2018-02-19,48886.97,0.09
"Finally, Liddle' Adam Schiff, the leakin' monster of no control, is now blaming the Obama Administration for Russian meddling in the 2016 Election. He is finally right about something. Obama was President, knew of the threat, and did nothing. Thank you Adam!",2018-02-19,48886.97,0.09
"I never said Russia did not meddle in the election, I said ""it may be Russia, or China or another country or group, or it may be a 400 pound genius sitting in bed and playing with his computer."" The Russian ""hoax"" was that the Trump campaign colluded with Russia - it never did!",2018-02-19,48886.97,0.09
"Now that Adam Schiff is starting to blame President Obama for Russian meddling in the election, he is probably doing so as yet another excuse that the Democrats, lead by their fearless leader, Crooked Hillary Clinton, lost the 2016 election. But wasn't I a great candidate?",2018-02-19,48886.97,0.09
"If it was the GOAL of Russia to create discord, disruption and chaos within the U.S. then, with all of the Committee Hearings, Investigations and Party hatred, they have succeeded beyond their wildest dreams. They are laughing their asses off in Moscow. Get smart America!",2018-02-19,48886.97,0.09
"Great Pollster John McLaughlin now has the GOP up in the Generic Congressional Ballot. Big gain over last 4 weeks. I guess people are loving the big Tax Cuts given them by the Republicans, the Cuts the Dems want to take away. We need more Republicans!",2018-02-19,48886.97,0.09
"Obama was President up to, and beyond, the 2016 Election. So why didn't he do something about Russian meddling?",2018-02-19,48886.97,0.09
"Hope Republicans in the Great State of Pennsylvania challenge the new ""pushed"" Congressional Map, all the way to the Supreme Court, if necessary. Your Original was correct! Don't let the Dems take elections away from you so that they can raise taxes and waste money!",2018-02-20,48913.12,-0.5
"A woman I don't know and, to the best of my knowledge, never met, is on the FRONT PAGE of the Fake News Washington Post saying I kissed her (for two minutes yet) in the lobby of Trump Tower 12 years ago. Never happened! Who would do this in a public space with live security .cameras running. Another False Accusation. Why doesn't @washingtonpost report the story of the women taking money to make up stories about me? One had her home mortgage paid off. Only @FoxNews so reported...doesn't fit the Mainstream Media narrative.",2018-02-20,48913.12,-0.5
"The U.S. economy is looking very good, in my opinion, even better than anticipated. Companies are pouring back into our country, reversing the long term trend of leaving. The unemployment numbers are looking great, and Regulations and Taxes have been massively Cut! JOBS, JOBS, JOBS",2018-02-20,48913.12,-0.5
"""There is no serious person out there who would suggest somehow that you could even rig America's elections, there's no evidence that that has happened in the past or that it will happen this time, and so I'd invite Mr. Trump to stop whining and make his case to get votes.""  .The President Obama quote just before election. That's because he thought Crooked Hillary was going to win and he didn't want to ""rock the boat."" When I easily won the Electoral College, the whole game changed and the Russian excuse became the narrative of the Dems.",2018-02-20,48913.12,-0.5
".@MittRomney has announced he is running for the Senate from the wonderful State of Utah. He will make a great Senator and worthy successor to @OrrinHatch, and has my full support and endorsement!",2018-02-20,48913.12,-0.5
"Republicans are now leading the Generic Poll, perhaps because of the popular Tax Cuts which the Dems want to take away. Actually, they want to raise you taxes, substantially. Also, they want to do nothing on DACA, R's want to fix!",2018-02-20,48913.12,-0.5
"""The Faith of Donald Trump,"" a book just out by David Brody and Scott Lamb, is a very interesting read. Enjoy!",2018-02-20,48913.12,-0.5
The GREAT Billy Graham is dead. There was nobody like him! He will be missed by Christians and all religions. A very special man.,2018-02-21,48749.05,-0.31
"Question: If all of the Russian meddling took place during the Obama Administration, right up to January 20th, why aren't they the subject of the investigation? Why didn't Obama do something about the meddling? Why aren't Dem crimes under investigation? Ask Jeff Sessions!",2018-02-21,48749.05,-0.31
".@FLOTUS Melania and I join millions of people around the world in mourning the passing of Billy Graham. Our prayers are with his children, grandchildren, great-grandchildren and all who worked closely with Reverend Graham in his lifelong ministry. ",2018-02-21,48749.05,-0.31
"I never said ""give teachers guns"" like was stated on Fake News @CNN and @NBC. What I said was to look at the possibility of giving ""concealed guns to gun adept teachers with military or special training experience - only the best. 20% of teachers, a lot, would now be able to .immediately fire back if a savage sicko came to a school with bad intentions. Highly trained teachers would also serve as a deterrent to the cowards that do this. Far more assets at much less cost than guards. A ""gun free"" school is a magnet for bad people. ATTACKS WOULD END! .History shows that a school shooting lasts, on average, 3 minutes. It takes police and first responders approximately 5 to 8 minutes to get to site of crime. Highly trained, gun adept, teachers/coaches would solve the problem instantly, before police arrive. GREAT DETERRENT! .If a potential ""sicko shooter"" knows that a school has a large number of very weapons talented teachers (and others) who will be instantly shooting, the sicko will NEVER attack that school. Cowards won't go there...problem solved. Must be offensive, defense alone won't work!",2018-02-22,48552.29,0.89
I will be strongly pushing Comprehensive Background Checks with an emphasis on Mental Health. Raise age to 21 and end sale of Bump Stocks! Congress is in a mood to finally do something on this issue - I hope!,2018-02-22,48552.29,0.89
"Today, it was my great honor to host a School Safety Roundtable at the @WhiteHouse with State and local leaders, law enforcement officers, and education officials.There is nothing more important than protecting our children. They deserve to be safe, and we will deliver! ",2018-02-22,48552.29,0.89
"Our nation's motto is IN GOD WE TRUST. This week, our nation lost an incredible leader who devoted his life to helping us understand what those words really mean. We will never forget the historic crowds, the voice, the energy, and the profound faith of Billy Graham! #CPAC2018 ",2018-02-23,49176.31,-0.67
"My daughter, Ivanka, just arrived in South Korea. We cannot have a better, or smarter, person representing our country.",2018-02-23,49176.31,-0.67
"MS-13 gang members are being removed by our Great ICE and Border Patrol Agents by the thousands, but these killers come back in from El Salvador, and through Mexico, like water. El Salvador just takes our money, and Mexico must help MORE with this problem. We need The Wall!",2018-02-23,49176.31,-0.67
"""Russians had no compromising information on Donald Trump"" @FoxNews Of course not, because there is none, and never was. This whole Witch Hunt is an illegal disgrace...and Obama did nothing about Russia!",2018-02-26,48662.29,-0.37
"I want to encourage all of my many Texas friends to vote in the primary for Governor Greg Abbott, Senator Ted Cruz, Lt. Gov. Dan Patrick, and Attorney General Ken Paxton. They are helping me to Make America Great Again! Vote early or on March 6th.",2018-02-27,48481.9,-1.02
Big legal win today. U.S. judge sided with the Trump Administration and rejected the attempt to stop the government from building a great Border Wall on the Southern Border. Now this important project can go forward!,2018-02-28,48055.39,-1.11
"Why is A.G. Jeff Sessions asking the Inspector General to investigate potentially massive FISA abuse. Will take forever, has no prosecutorial power and already late with reports on Comey etc. Isn't the I.G. an Obama guy? Why not use Justice Department lawyers? DISGRACEFUL!",2018-02-28,48055.39,-1.11
"Today, in the center of this great Chamber lies Billy Graham - an Ambassador for Christ who reminded the world of the power of prayer and the gift of God's grace. ",2018-02-28,48055.39,-1.11
"It was an honor to welcome bipartisan members of Congress for a discussion on SAFE schools and SAFE communities. As we continue to mourn the loss of so many precious young lives in Parkland, we are determined to turn our grief into action. Full meeting: ",2018-02-28,48055.39,-1.11
"Together, we will face this challenge as a national family with conviction, with unity, and with a commitment to love and support our neighbors in times of dire need. Working together, we will defeat this #OpioidEpidemic.Full Opioid Summit: ",2018-03-01,47470.67,0.34
"Unemployment filings are at their lowest level in over 48 years. Great news for workers and JOBS, JOBS, JOBS! #MAGA ",2018-03-01,47470.67,0.34
"When a country (USA) is losing many billions of dollars on trade with virtually every country it does business with, trade wars are good, and easy to win. Example, when we are down $100 billion with a certain country and they get cute, don't trade anymore-we win big. It's easy!",2018-03-02,47513.44,-0.11
"When a country Taxes our products coming in at, say, 50%, and we Tax the same product coming into our country at ZERO, not fair or smart. We will soon be starting RECIPROCAL TAXES so that we will charge the same thing as they charge us. $800 Billion Trade Deficit-have no choice!",2018-03-02,47513.44,-0.11
"The United States has an $800 Billion Dollar Yearly Trade Deficit because of our ""very stupid"" trade deals and policies. Our jobs and wealth are being given to other countries that have taken advantage of us for years. They laugh at what fools our leaders have been. No more!",2018-03-05,47628.81,0.36
"The Gridiron Dinner last night was great fun. I am accomplishing a lot in Washington and have never had a better time doing something, and especially since this is for the American People!",2018-03-05,47628.81,0.36
"We are on the losing side of almost all trade deals. Our friends and enemies have taken advantage of the U.S. for many years. Our Steel and Aluminum industries are dead. Sorry, it's time for a change! MAKE AMERICA GREAT AGAIN!",2018-03-05,47628.81,0.36
"We have large trade deficits with Mexico and Canada. NAFTA, which is under renegotiation right now, has been a bad deal for U.S.A. Massive relocation of companies and jobs. Tariffs on Steel and Aluminum will only come off if new and fair NAFTA agreement is signed. Also, Canada must treat our farmers much better. Highly restrictive. Mexico must do much more on stopping drugs from pouring into the U.S. They have not done what needs to be done. Millions of people addicted and dying.",2018-03-05,47628.81,0.36
